Post ID,Post creation date,Post creation time of day,Post type,Post message,Post shared link,Post caption,Post thumbnail URL,Post image URL,Link to post,Post comment text,Total post reactions,Post link clicks,Likes on posts,Shares on posts,Comments on posts,Comments on shares,Post impressions (page likers [fans] only),Post reach (page likers [fans] only)
926011594215556_2329494670533901,2022-06-28,15:53:04,album,"Classification problems can be found in almost all spheres of life. Here are a few examples of how classification can be used.

#ExploreDataScience #DataAnalytics #DataScience #DataEngineering #ML #MachineLearning #AI #UpSkill #Elearning #4IR",https://www.facebook.com/926011594215556/posts/2329494670533901/,Photos from Explore AI Academy's post,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/290438168_2329494577200577_8264200787669988119_n.png?stp=dst-png_p130x130&_nc_cat=110&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeGtwq8M-NfeaSciKA_WR-RH75rdkkSkA3nvmt2SRKQDeRcHwY4z1ksq9zTkOxxDCKY&_nc_ohc=HFrs91YW2XIAX_MTDzV&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfDnidzkNs8lK-zoBnM2w_RVYSnCc18ndpl8_KabDrkwsw&oe=645C2580,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/290438168_2329494577200577_8264200787669988119_n.png?stp=dst-png_p720x720&_nc_cat=110&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeGtwq8M-NfeaSciKA_WR-RH75rdkkSkA3nvmt2SRKQDeRcHwY4z1ksq9zTkOxxDCKY&_nc_ohc=HFrs91YW2XIAX_MTDzV&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAEh8XCBTWyV0NoyX1UL4uo8ZpO0NC6ofPi5gJl_Xbsaw&oe=645C2580,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2329494670533901,"Did you send emails for the accelerator program, how can I know if I was successful",7,,6,,2,0,811,738
926011594215556_2330502050433163,2022-06-29,15:54:00,photo,"Online communities can help you navigate the world of data science through forums and collaboration. Participating in some challenges can help you build a repository of experience to show to your potential employers.

#ExploreDataScience #DataAnalytics #DataScience #DataEngineering #ML #MachineLearning #AI #UpSkill #Elearning #4IR #Kaggle #Zindi",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2330502050433163/?type=3,Timeline photos,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/291100953_2330502047099830_8339415485967265878_n.png?stp=dst-png_p130x130&_nc_cat=101&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeHOsIDosI61mSx1S-yyfZSYoNsPPvC-HuCg2w8-8L4e4ES0fLyFErQAA2Ra1KojNNQ&_nc_ohc=d5wg8la0eKoAX8SxLcb&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfA4gZpWVv_CSMAQ2Rikvp4vsFkaFiGtu2dLTQDTI7p37Q&oe=645C2909,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/291100953_2330502047099830_8339415485967265878_n.png?stp=dst-png_p720x720&_nc_cat=101&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeHOsIDosI61mSx1S-yyfZSYoNsPPvC-HuCg2w8-8L4e4ES0fLyFErQAA2Ra1KojNNQ&_nc_ohc=d5wg8la0eKoAX8SxLcb&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBnEcGcI66RnuCo7aq6mqNYQLjyclcxHMzqhzfTUN92eg&oe=645C2909,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2330502050433163,,15,,13,1,0,2,1046,1003
926011594215556_2331221127027922,2022-06-30,12:46:00,photo,"You can explore the open-source projects using the following links:

1. Coronavirus Tweets NLP - Text Classification: https://bit.ly/3M1Dsd4
2. Source-Based Fake News Classification: https://bit.ly/3wY61nu
3. Spam Text Message Classification: https://bit.ly/3NMg6d1

#EXPLOREDataScience #DataScience #Projects #Kaggle #MachineLearning",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2331221127027922/?type=3,Timeline photos,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/289709181_2331221120361256_3423394514910861142_n.png?stp=dst-png_p130x130&_nc_cat=111&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeELXMQrTqDi5htJwqLfC9TPgzYAuE51saODNgC4TnWxowiwCvXUoby2OB-wrfIjKEM&_nc_ohc=qlQkVTHzKM8AX8Jss80&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCWmhKRsOgUtrXFRMQRsMBj7S89aUNe4JC_RKiquYdEOw&oe=645CCC9B,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/289709181_2331221120361256_3423394514910861142_n.png?stp=dst-png_p720x720&_nc_cat=111&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeELXMQrTqDi5htJwqLfC9TPgzYAuE51saODNgC4TnWxowiwCvXUoby2OB-wrfIjKEM&_nc_ohc=qlQkVTHzKM8AX8Jss80&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBbx6TiRDA0gpHcIHyf1yEL-cAGTdBNwGmvL9xzPXL_GA&oe=645CCC9B,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2331221127027922,Awesome! Is will be really helpful to reinforce what we have learnt,13,6,10,2,2,0,840,775
926011594215556_2332100026940032,2022-07-01,14:58:00,photo,"What skills and tools do you need to be a machine learning engineer? Comment and let us know if you can think of any other.

#ExploreDataScience #DataScientist #MachineLearningEngineer #Skills #UpSkill #TechSkills #Tools #Mathematics #Programming #Statistics #ProblemSolving #4IR",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2332100026940032/?type=3,Timeline photos,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/291617872_2332100023606699_8833855379177560666_n.png?stp=dst-png_p130x130&_nc_cat=111&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeHLxOp_mK2wUf7tUmklw0f0Zno-KxLPsDpmej4rEs-wOhxZYasiLtTZ-TaXJnjnK20&_nc_ohc=a8wvWlCR9fYAX_UAfuR&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAisMpgxaf6xjbDzvpVAafBXR46UNf1cJpTL6w0XuWLKg&oe=645CBEDB,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/291617872_2332100023606699_8833855379177560666_n.png?stp=dst-png_p720x720&_nc_cat=111&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeHLxOp_mK2wUf7tUmklw0f0Zno-KxLPsDpmej4rEs-wOhxZYasiLtTZ-TaXJnjnK20&_nc_ohc=a8wvWlCR9fYAX_UAfuR&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBXFZFIbVBAfbR7TGktPjACJO08elJ3fdfvGxR-9MIv8A&oe=645CBEDB,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2332100026940032,,6,,6,1,0,0,512,468
926011594215556_2334405550042813,2022-07-04,11:31:00,photo,"Our term of the week is Batch Data. 📖 

Want to know more? You still have a few days to enrol for the Data Engineering course. - https://bit.ly/3mN75EP

The Beginner's Guide to Batch Processing covers this topic in more detail - https://bit.ly/3yDC1hv. 

#EXPLOREDataScience #DataScience #DataEngineering #TermOfTheWeek #TechSkills #Elearning",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2334405550042813/?type=3,Timeline photos,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/290926106_2334405543376147_5857693470528357644_n.png?stp=dst-png_p130x130&_nc_cat=106&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeGgpJ7P0zZD9_G1kdLb01JWoUS8qsCeq4uhRLyqwJ6ri6wlvrRKfdN08Rn5XC3fvkU&_nc_ohc=7O1TJ_o9cGgAX8LrXfD&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfDflhUpnvkmrAtQy6oI8Rh6QOBEjMH9RjWMTKA3BmTEFg&oe=645C9F52,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/290926106_2334405543376147_5857693470528357644_n.png?stp=dst-png_p720x720&_nc_cat=106&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeGgpJ7P0zZD9_G1kdLb01JWoUS8qsCeq4uhRLyqwJ6ri6wlvrRKfdN08Rn5XC3fvkU&_nc_ohc=7O1TJ_o9cGgAX8LrXfD&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfDHL8WXhDtM8cEZa4VdB3sWoqyySzDrS9ZwmvVvq0bsfw&oe=645C9F52,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2334405550042813,,10,5,10,1,0,0,843,789
926011594215556_2335326513284050,2022-07-05,16:08:01,photo,"Meet the EXPLORERs 👨‍🚀 
Kieran is not only the voice of our video content but also the Marketing Manager for the Academy.  Do you have any questions for him? 

Let us know in the comments 💬  
#EXPLOREDataScience #MarketingManager #TheVoice #EXPLORER",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2335326513284050/?type=3,Timeline photos,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/291810257_2335326506617384_8557861229796773994_n.png?stp=dst-png_p130x130&_nc_cat=108&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeGciXVpxc5DDHlOB1NPHrkl8dB3n3DY61rx0HefcNjrWveJUsreJPh6Rlm5i7cvv2U&_nc_ohc=J3RKng3I9JwAX_PVx9q&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfD6LYAFyu9gBnKtj-GnydA_PdRSarF0HYxEuuLf_mjikA&oe=645CCC42,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/291810257_2335326506617384_8557861229796773994_n.png?stp=dst-png_p720x720&_nc_cat=108&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeGciXVpxc5DDHlOB1NPHrkl8dB3n3DY61rx0HefcNjrWveJUsreJPh6Rlm5i7cvv2U&_nc_ohc=J3RKng3I9JwAX_PVx9q&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBQSTf1Ul7sqViDAtgXkgLogXp0nM_gfo64VKq9hqb0jw&oe=645CCC42,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2335326513284050,Hi Kieran! What has been you toughest career challenge and how have you managed/overcome it?,9,,9,,6,1,722,672
926011594215556_2335326513284050,2022-07-05,16:08:01,photo,"Meet the EXPLORERs 👨‍🚀 
Kieran is not only the voice of our video content but also the Marketing Manager for the Academy.  Do you have any questions for him? 

Let us know in the comments 💬  
#EXPLOREDataScience #MarketingManager #TheVoice #EXPLORER",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2335326513284050/?type=3,Timeline photos,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/291810257_2335326506617384_8557861229796773994_n.png?stp=dst-png_p130x130&_nc_cat=108&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeGciXVpxc5DDHlOB1NPHrkl8dB3n3DY61rx0HefcNjrWveJUsreJPh6Rlm5i7cvv2U&_nc_ohc=J3RKng3I9JwAX_PVx9q&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfD6LYAFyu9gBnKtj-GnydA_PdRSarF0HYxEuuLf_mjikA&oe=645CCC42,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/291810257_2335326506617384_8557861229796773994_n.png?stp=dst-png_p720x720&_nc_cat=108&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeGciXVpxc5DDHlOB1NPHrkl8dB3n3DY61rx0HefcNjrWveJUsreJPh6Rlm5i7cvv2U&_nc_ohc=J3RKng3I9JwAX_PVx9q&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBQSTf1Ul7sqViDAtgXkgLogXp0nM_gfo64VKq9hqb0jw&oe=645CCC42,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2335326513284050,Howdy.!!!!,9,,9,,6,1,722,672
926011594215556_2335326513284050,2022-07-05,16:08:01,photo,"Meet the EXPLORERs 👨‍🚀 
Kieran is not only the voice of our video content but also the Marketing Manager for the Academy.  Do you have any questions for him? 

Let us know in the comments 💬  
#EXPLOREDataScience #MarketingManager #TheVoice #EXPLORER",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2335326513284050/?type=3,Timeline photos,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/291810257_2335326506617384_8557861229796773994_n.png?stp=dst-png_p130x130&_nc_cat=108&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeGciXVpxc5DDHlOB1NPHrkl8dB3n3DY61rx0HefcNjrWveJUsreJPh6Rlm5i7cvv2U&_nc_ohc=J3RKng3I9JwAX_PVx9q&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfD6LYAFyu9gBnKtj-GnydA_PdRSarF0HYxEuuLf_mjikA&oe=645CCC42,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/291810257_2335326506617384_8557861229796773994_n.png?stp=dst-png_p720x720&_nc_cat=108&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeGciXVpxc5DDHlOB1NPHrkl8dB3n3DY61rx0HefcNjrWveJUsreJPh6Rlm5i7cvv2U&_nc_ohc=J3RKng3I9JwAX_PVx9q&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBQSTf1Ul7sqViDAtgXkgLogXp0nM_gfo64VKq9hqb0jw&oe=645CCC42,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2335326513284050,"I love the content you make, especially the dash of humor, I don't have any questions but just to say keep up the good work and hope to see you in the next one",9,,9,,6,1,722,672
926011594215556_2336110596538975,2022-07-06,16:06:02,photo,"The foundation of being a good data scientist is being an excellent problem solver. 
Keep an eye out for our weekly problem and see how fast you can solve it. 
Remember to comment with your answer. 💬 

#EXPLOREDataScience #DataScience #SolveTheProblem #ProblemSolving #WeeklyProblem",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2336110596538975/?type=3,Timeline photos,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/291705608_2336110593205642_3967990556651392430_n.png?stp=dst-png_p130x130&_nc_cat=106&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeGRJAMHP92_OwHg3NsW2goODOTfbXGMxiMM5N9tcYzGI_hhhuzttvBHg5Oj_Plplvg&_nc_ohc=nDy8XrwdlkwAX_ODEil&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfDHhRxr-0A6hVO7THilY9nhnOpdqbKrcjykmXwpKECjkQ&oe=645B6907,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/291705608_2336110593205642_3967990556651392430_n.png?stp=dst-png_p720x720&_nc_cat=106&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeGRJAMHP92_OwHg3NsW2goODOTfbXGMxiMM5N9tcYzGI_hhhuzttvBHg5Oj_Plplvg&_nc_ohc=nDy8XrwdlkwAX_ODEil&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBRYFe6nCsnuAqJh0m2yXIVQyCddKu1pqZSYZ6HtpPWSQ&oe=645B6907,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2336110596538975,108,40,,32,24,96,0,5672,5448
926011594215556_2336110596538975,2022-07-06,16:06:02,photo,"The foundation of being a good data scientist is being an excellent problem solver. 
Keep an eye out for our weekly problem and see how fast you can solve it. 
Remember to comment with your answer. 💬 

#EXPLOREDataScience #DataScience #SolveTheProblem #ProblemSolving #WeeklyProblem",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2336110596538975/?type=3,Timeline photos,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/291705608_2336110593205642_3967990556651392430_n.png?stp=dst-png_p130x130&_nc_cat=106&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeGRJAMHP92_OwHg3NsW2goODOTfbXGMxiMM5N9tcYzGI_hhhuzttvBHg5Oj_Plplvg&_nc_ohc=nDy8XrwdlkwAX_ODEil&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfDHhRxr-0A6hVO7THilY9nhnOpdqbKrcjykmXwpKECjkQ&oe=645B6907,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/291705608_2336110593205642_3967990556651392430_n.png?stp=dst-png_p720x720&_nc_cat=106&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeGRJAMHP92_OwHg3NsW2goODOTfbXGMxiMM5N9tcYzGI_hhhuzttvBHg5Oj_Plplvg&_nc_ohc=nDy8XrwdlkwAX_ODEil&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBRYFe6nCsnuAqJh0m2yXIVQyCddKu1pqZSYZ6HtpPWSQ&oe=645B6907,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2336110596538975,"108 the arithmetic is diving each by two, which lead to descending pattern",5,,4,3,12,0,709,681
926011594215556_2336110596538975,2022-07-06,16:06:02,photo,"The foundation of being a good data scientist is being an excellent problem solver. 
Keep an eye out for our weekly problem and see how fast you can solve it. 
Remember to comment with your answer. 💬 

#EXPLOREDataScience #DataScience #SolveTheProblem #ProblemSolving #WeeklyProblem",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2336110596538975/?type=3,Timeline photos,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/291705608_2336110593205642_3967990556651392430_n.png?stp=dst-png_p130x130&_nc_cat=106&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeGRJAMHP92_OwHg3NsW2goODOTfbXGMxiMM5N9tcYzGI_hhhuzttvBHg5Oj_Plplvg&_nc_ohc=nDy8XrwdlkwAX_ODEil&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfDHhRxr-0A6hVO7THilY9nhnOpdqbKrcjykmXwpKECjkQ&oe=645B6907,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/291705608_2336110593205642_3967990556651392430_n.png?stp=dst-png_p720x720&_nc_cat=106&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeGRJAMHP92_OwHg3NsW2goODOTfbXGMxiMM5N9tcYzGI_hhhuzttvBHg5Oj_Plplvg&_nc_ohc=nDy8XrwdlkwAX_ODEil&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBRYFe6nCsnuAqJh0m2yXIVQyCddKu1pqZSYZ6HtpPWSQ&oe=645B6907,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2336110596538975,Well done for this week's puzzle. 👏,5,,4,3,12,0,709,681
926011594215556_2336782763138425,2022-07-07,12:53:00,photo,"Unsupervised machine learning algorithms find patterns or groups in data without the supervision of humans. This is the last section in the data science curriculum our students will explore. 

Most of us use it regularly. Just think Netflix. 

#EXPLOREDataScience #DataScience #MachineLearning #TechSkills #Elearning #4IR #Netflix",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2336782763138425/?type=3,Timeline photos,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/291963555_2336782759805092_3282333705894238755_n.png?stp=dst-png_p130x130&_nc_cat=110&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeHwL4Vs7Q_gnTOyb9IVnoAdaUGT3_fLCS1pQZPf98sJLZ1h56a0zQzXM95ehwo2Cm0&_nc_ohc=KD98TFhdnF0AX_6VIXC&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfC-Bm9wroEx8R9Ke4eMLLsAsrhgOHpAJeSmUNlDBKVvlQ&oe=645BB4AC,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/291963555_2336782759805092_3282333705894238755_n.png?stp=dst-png_p720x720&_nc_cat=110&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeHwL4Vs7Q_gnTOyb9IVnoAdaUGT3_fLCS1pQZPf98sJLZ1h56a0zQzXM95ehwo2Cm0&_nc_ohc=KD98TFhdnF0AX_6VIXC&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfBVweUWNSq4ao7NjUxewbuaZDsndML_ss_SzvY4W5kOjg&oe=645BB4AC,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2336782763138425,,12,,12,2,0,0,717,667
926011594215556_2337745509708817,2022-07-08,14:35:01,photo,"Clustering, Association and Dimensionality Reduction are three of the Unsupervised Learning Methods. Have a look at this visual to see how each one of these techniques works. 

#EXPLOREDataScience #DataScience #MachineLearning #UnsupervisedLearning #TechSkills #UpSkill #4IR",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2337745509708817/?type=3,Timeline photos,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/290446158_2337745506375484_2110536546423390407_n.png?stp=dst-png_p130x130&_nc_cat=107&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeFhWH0nqdJkcx4xXY5hLbCc8obi-fBSczLyhuL58FJzMtCBc-5lUR4HAF-1D5Cev4Q&_nc_ohc=28yIvUUvPvkAX9D1lTm&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfCV6rSMbPGLg5vxgHstyf2UX8q-3f6ykptB-QF7g0Si9A&oe=645BBFA0,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/290446158_2337745506375484_2110536546423390407_n.png?stp=dst-png_p720x720&_nc_cat=107&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeFhWH0nqdJkcx4xXY5hLbCc8obi-fBSczLyhuL58FJzMtCBc-5lUR4HAF-1D5Cev4Q&_nc_ohc=28yIvUUvPvkAX9D1lTm&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAuHfog6bH8ugNrv49NFxa39CvDqRD06g72JOu_WIneoA&oe=645BBFA0,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2337745509708817,,3,,3,2,0,0,774,713
926011594215556_2340167532799948,2022-07-11,11:34:01,photo,"To our Explorers starting courses in July,
Welcome to the next chapter of your life.
We are confident that your time with us will be exciting, challenging, and rewarding. To infinity and beyond! 🚀
#JoinTheRevolution",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2340167532799948/?type=3,Timeline photos,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/293053932_2340167529466615_1700580277791081611_n.png?stp=dst-png_p130x130&_nc_cat=106&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeEKdcf-5HRlNrg7dSZG1qvd2K1p-WQ49rPYrWn5ZDj2syvN0aApWjeaBWRzRmSY-mQ&_nc_ohc=zHG0ByY-A6QAX9bYuAL&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAlNLcnOcWdfNAW0PVmtXySE3O1uWm5xVZ7A99hEVUEKg&oe=645C15AB,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/293053932_2340167529466615_1700580277791081611_n.png?stp=dst-png_p720x720&_nc_cat=106&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeEKdcf-5HRlNrg7dSZG1qvd2K1p-WQ49rPYrWn5ZDj2syvN0aApWjeaBWRzRmSY-mQ&_nc_ohc=zHG0ByY-A6QAX9bYuAL&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAUWy-DvahK0dMJc2k6wBpozcMErUyraPIolP2Q2a_biQ&oe=645C15AB,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2340167532799948,Congratulations 🎊 👏🏿 💐 When are applications opening again?,13,,11,2,3,0,832,763
926011594215556_2340167532799948,2022-07-11,11:34:01,photo,"To our Explorers starting courses in July,
Welcome to the next chapter of your life.
We are confident that your time with us will be exciting, challenging, and rewarding. To infinity and beyond! 🚀
#JoinTheRevolution",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2340167532799948/?type=3,Timeline photos,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/293053932_2340167529466615_1700580277791081611_n.png?stp=dst-png_p130x130&_nc_cat=106&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeEKdcf-5HRlNrg7dSZG1qvd2K1p-WQ49rPYrWn5ZDj2syvN0aApWjeaBWRzRmSY-mQ&_nc_ohc=zHG0ByY-A6QAX9bYuAL&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAlNLcnOcWdfNAW0PVmtXySE3O1uWm5xVZ7A99hEVUEKg&oe=645C15AB,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/293053932_2340167529466615_1700580277791081611_n.png?stp=dst-png_p720x720&_nc_cat=106&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeEKdcf-5HRlNrg7dSZG1qvd2K1p-WQ49rPYrWn5ZDj2syvN0aApWjeaBWRzRmSY-mQ&_nc_ohc=zHG0ByY-A6QAX9bYuAL&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAUWy-DvahK0dMJc2k6wBpozcMErUyraPIolP2Q2a_biQ&oe=645C15AB,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2340167532799948,This will surely transform their lives. The learning experience is like no other. Congratulations,13,,11,2,3,0,832,763
926011594215556_2341220236028011,2022-07-12,16:07:02,photo,"It's that time of the week. 👏

Can you solve this problem?
Comment with your answer. 

#EXPLOREDataScience #DataScience #SolveTheProblem #ProblemSolving #WeeklyProblem",https://www.facebook.com/explore.ai.academy/photos/a.1107078529442194/2341220236028011/?type=3,Timeline photos,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/292464700_2341220232694678_4227092161401791181_n.png?stp=dst-png_p130x130&_nc_cat=101&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeFk1roPqWNXSVakdZEjVqttWsH1IFW890VawfUgVbz3RTv3KKaQMZdje06bgqq9fZE&_nc_ohc=5WKgjK4RWKsAX_LADfp&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfAfHj6yiCWDpa8HqLigOhbpWpTSw3YXhwyu7e6JnxtRCw&oe=645B8FAF,https://scontent-lcy1-1.xx.fbcdn.net/v/t39.30808-6/292464700_2341220232694678_4227092161401791181_n.png?stp=dst-png_p720x720&_nc_cat=101&ccb=1-7&_nc_sid=9267fe&_nc_eui2=AeFk1roPqWNXSVakdZEjVqttWsH1IFW890VawfUgVbz3RTv3KKaQMZdje06bgqq9fZE&_nc_ohc=5WKgjK4RWKsAX_LADfp&_nc_ht=scontent-lcy1-1.xx&edm=AKIiGfEEAAAA&oh=00_AfDvfAbAb_eDa71mKELzQCs9g-35_dYqVKt5-lVlgqaKHQ&oe=645B8FAF,https://www.facebook.com/permalink.php?id=926011594215556&story_fbid=2341220236028011,9,30,,12,,54,0,5514,5250
